"Date","Time","Location","Area","Road","StartPoint","EndPoint","Temp","Humidity","ACOSD","Legend"
"2021-11-18","15:41","인천","남구","염전로","인천광역시 미추홀구 주안동 1412-56","인천광역시 미추홀구 도화동 981-1","16","67","39","매우좋음"
"2021-11-18","15:50","인천","남구","송림로","인천광역시 동구 송림동 4-194","인천광역시 미추홀구 도화동 252-4","16","68","27","매우좋음"
"2021-11-18","16:02","인천","남구","장고개로","인천광역시 미추홀구 도화동 53-1","인천광역시 미추홀구 도화동 255","16","68","29","매우좋음"
"2021-11-18","16:08","인천","남구","주안로","인천광역시 미추홀구 도화동 546","인천광역시 미추홀구 주안동 883","16","69","33","매우좋음"
"2021-11-18","10:20","울산","남구","신정로","울산광역시 남구 삼산동 1610","울산광역시 남구 삼산동 1581","13","49","10","매우좋음"
"2021-11-18","10:29","울산","남구","돋질로","울산광역시 남구 삼산동 243","울산광역시 남구 신정동 1234","13","50","13","매우좋음"
"2021-11-18","10:45","울산","남구","중앙로","울산광역시 남구 신정동 517","울산광역시 남구 야음동 712-5","14","47","10","매우좋음"
"2021-11-18","11:05","울산","남구","화합로","울산광역시 남구 달동 887","울산광역시 남구 신정동 329","15","44","117","보통"
"2021-11-18","11:14","울산","남구","번영로","울산광역시 남구 신정동 34-57","울산광역시 남구 야음동 660-6","16","43","14","매우좋음"
"2021-11-18","11:36","울산","남구","문수로","울산광역시 남구 옥동 627-8","울산광역시 남구 신정동 1127-12","16","44","4","매우좋음"
"2021-11-18","11:42","울산","남구","삼산로","울산광역시 남구 신정동 1234","울산광역시 남구 삼산동 308-19","17","43","5","매우좋음"
"2021-11-18","12:38","울산","동구","방어진순환도로","울산광역시 북구 염포동 540-8","","17","44","33","매우좋음"
"2021-11-18","13:03","울산","동구","봉수로","울산광역시 동구 방어동 481-4","울산광역시 동구 서부동 257-80","17","47","16","매우좋음"
"2021-11-18","14:07","울산","북구","염포로","울산광역시 북구 염포동 산 142-3","울산광역시 북구 효문동 671-2","18","44","7","매우좋음"
"2021-11-18","14:17","울산","북구","효암로","울산광역시 북구 효문동 685-2","울산광역시 북구 연암동 1017-1","18","42","25","매우좋음"
"2021-11-18","14:22","울산","북구","상방로","울산광역시 북구 연암동 1014-9","울산광역시 북구 화봉동 959-1","18","42","20","매우좋음"
"2021-11-18","14:38","울산","북구","무룡로","울산광역시 북구 연암동 78-2","울산광역시 북구 연암동 998-4","19","40","12","매우좋음"
"2021-11-18","14:49","울산","북구","산업로","울산광역시 북구 송정동 691-4","울산광역시 북구 명촌동 662-2","19","43","8","매우좋음"
"2021-11-18","15:02","울산","중구","강북로","울산광역시 중구 반구동 401-62","울산광역시 중구 우정동 288","19","40","11","매우좋음"
"2021-11-18","15:09","울산","중구","명륜로","울산광역시 중구 우정동 286-27","울산광역시 중구 교동 227-2","19","39","6","매우좋음"
"2021-11-18","15:11","울산","중구","북부순환도로","울산광역시 중구 북정동 290-4","울산광역시 중구 동동 40","19","40","8","매우좋음"
"2021-11-18","15:26","울산","중구","번영로","울산광역시 북구 진장동 287-4","울산광역시 중구 옥교동 292-4","19","41","11","매우좋음"
"2021-11-18","10:48","경북","경산시","중앙로","경상북도 경산시 중방동 871","경상북도 경산시 사정동 43-4","12","49","25","매우좋음"
"2021-11-18","10:50","경북","경산시","경산로","경상북도 경산시 사정동 41-10","경상북도 경산시 중산동 136-1","12","50","25","매우좋음"
"2021-11-18","10:55","경북","경산시","대학로","","경상북도 경산시 중방동 211-1","12","52","29","매우좋음"
"2021-11-18","10:57","경북","경산시","경안로","경상북도 경산시 중방동 211-1","경상북도 경산시 삼남동 157-5","13","48","26","매우좋음"
"2021-11-18","11:24","경기","수원시 장안구","광교산로","경기도 수원시 장안구 하광교동 산 57-19","경기도 수원시 장안구 영화동 107-7","13","90","81","좋음"
"2021-11-18","11:35","경기","수원시 팔달구","팔달로","경기도 수원시 팔달구 화서동 21-2","경기도 수원시 팔달구 고등동 267-111","14","86","19","매우좋음"
"2021-11-18","11:46","경기","수원시 장안구","일월로","경기도 수원시 장안구 율전동 470-8","경기도 수원시 장안구 천천동 424-1","14","86","7","매우좋음"
"2021-11-18","11:48","경기","수원시 장안구","정자천로","경기도 수원시 팔달구 화서동 732","경기도 수원시 장안구 정자동 897","14","88","14","매우좋음"
"2021-11-18","11:58","경기","수원시 팔달구","화산로","경기도 수원시 팔달구 화서동 689","경기도 수원시 팔달구 화서동 712-1","14","88","263","매우나쁨"
"2021-11-18","12:05","경기","수원시 장안구","덕영대로","경기도 수원시 팔달구 화서동 696","경기도 수원시 장안구 율전동 557-28","14","89","27","매우좋음"
"2021-11-18","12:17","경기","수원시 장안구","상률로","경기도 수원시 장안구 율전동 544-2","경기도 수원시 장안구 천천동 578-16","14","88","45","매우좋음"
"2021-11-18","12:26","경기","수원시 장안구","천천로","경기도 수원시 장안구 이목동 403-5","경기도 수원시 장안구 정자동 932","14","89","17","매우좋음"
"2021-11-18","12:38","경기","수원시 팔달구","대평로","경기도 수원시 장안구 정자동 487-11","경기도 수원시 장안구 정자동 905","14","88","16","매우좋음"
"2021-11-18","12:46","경기","수원시 장안구","만석로","경기도 수원시 장안구 정자동 935","경기도 수원시 장안구 송죽동 65-1","15","87","13","매우좋음"
"2021-11-18","13:06","경기","수원시 장안구","송원로","경기도 수원시 장안구 조원동 681-68","경기도 수원시 장안구 송죽동 350-1","15","88","29","매우좋음"
"2021-11-18","13:16","경기","수원시 장안구","송정로","경기도 수원시 장안구 송죽동 389-54","경기도 수원시 장안구 송죽동 417-36","16","89","17","매우좋음"
"2021-11-18","13:30","경기","수원시 권선구","서수원로","경기도 수원시 권선구 금곡동 804-3","경기도 수원시 권선구 오목천동 4-3","17","87","23","매우좋음"
"2021-11-18","13:48","경기","수원시 권선구","호매실로","경기도 수원시 권선구 고색동 885-73","경기도 수원시 권선구 호매실동 1434","17","85","60","좋음"
"2021-11-18","13:57","경기","수원시 권선구","칠보로","경기도 수원시 권선구 호매실동 1429","경기도 수원시 권선구 금곡동 784-2","17","84","8","매우좋음"
"2021-11-18","14:02","경기","수원시 권선구","금곡로","경기도 수원시 권선구 금곡동 1155","경기도 수원시 권선구 금곡동 1160","16","87","27","매우좋음"
"2021-11-18","14:11","경기","수원시 권선구","매실로","경기도 수원시 권선구 호매실동 4-6","경기도 수원시 권선구 호매실동 466-2","16","84","35","매우좋음"
"2021-11-18","14:15","경기","수원시 권선구","매곡로","경기도 수원시 권선구 호매실동 1429-1","경기도 수원시 권선구 금곡동 1162","16","84","45","매우좋음"
"2021-11-18","14:21","경기","수원시 권선구","금호로","경기도 수원시 권선구 금곡동 1162","경기도 수원시 권선구 서둔동 246-12","17","83","18","매우좋음"
"2021-11-18","14:38","경기","수원시 권선구","서부로","경기도 수원시 권선구 구운동 215-10","경기도 수원시 권선구 오목천동 721-1","17","81","10","매우좋음"
"2021-11-18","14:59","경기","수원시 권선구","오목천로","","","17","83","31","매우좋음"
"2021-11-18","15:12","경기","수원시 권선구","매송고색로","경기도 수원시 권선구 평동 48-38","경기도 수원시 권선구 오목천동 산 28-2","17","82","16","매우좋음"
"2021-11-18","09:44","경기","고양시 일산동구","호수로","경기도 고양시 일산동구 백석동 1537","경기도 고양시 일산동구 장항동 1518","12","96","22","매우좋음"
"2021-11-18","09:54","경기","고양시 일산서구","호수로","경기도 고양시 일산서구 주엽동 170","경기도 고양시 일산서구 대화동 2560","12","95","9","매우좋음"
"2021-11-18","10:00","경기","고양시 일산서구","고양대로","경기도 고양시 일산서구 대화동 2428","경기도 고양시 일산서구 일산동 1672","12","94","14","매우좋음"
"2021-11-18","10:13","경기","고양시 일산동구","고양대로","경기도 고양시 일산서구 일산동 1653","경기도 고양시 일산동구 풍동 222-16","12","93","15","매우좋음"
"2021-11-18","10:19","경기","고양시 일산동구","무궁화로","경기도 고양시 일산동구 풍동 684","경기도 고양시 일산동구 장항동 1471","13","92","26","매우좋음"
"2021-11-18","10:37","경기","고양시 일산서구","고봉로","경기도 고양시 일산동구 정발산동 1552","경기도 고양시 일산서구 일산동 1606","13","91","15","매우좋음"
"2021-11-18","11:00","경기","고양시 일산서구","경의로","경기도 파주시 야당동 산 170-3","경기도 고양시 일산서구 일산동 1408","13","89","19","매우좋음"
"2021-11-18","11:10","경기","고양시 일산동구","경의로","경기도 고양시 일산동구 정발산동 1414","경기도 고양시 일산동구 백석동 1537","14","90","65","좋음"
"2021-11-18","11:27","경기","고양시 일산동구","일산로","경기도 고양시 일산동구 백석동 1508","경기도 고양시 일산동구 정발산동 1486","14","88","59","좋음"
"2021-11-18","11:42","경기","고양시 일산서구","일산로","경기도 고양시 일산서구 일산동 1485","경기도 고양시 일산서구 대화동 2515","14","86","17","매우좋음"
"2021-11-18","12:17","경기","고양시 일산서구","중앙로","경기도 고양시 일산서구 대화동 2428","경기도 고양시 일산서구 주엽동 166","15","85","17","매우좋음"
"2021-11-18","12:23","경기","고양시 일산동구","중앙로","경기도 고양시 일산동구 정발산동 1603","경기도 고양시 일산동구 백석동 1538","16","84","24","매우좋음"
"2021-11-18","12:41","경기","고양시 일산동구","백석로","경기도 고양시 일산동구 백석동 1398","경기도 고양시 일산동구 백석동 1509","15","85","47","매우좋음"
"2021-11-18","12:47","경기","고양시 일산동구","강촌로","경기도 고양시 일산동구 백석동 1467","경기도 고양시 일산동구 백석동 1404","15","86","62","좋음"
"2021-11-18","12:57","경기","고양시 일산동구","백마로","경기도 고양시 일산동구 마두동 1064","경기도 고양시 일산동구 장항동 1522","16","85","23","매우좋음"
"2021-11-18","13:04","경기","고양시 일산동구","정발산로","경기도 고양시 일산동구 장항동 1518","경기도 고양시 일산동구 마두동 1086","16","86","54","좋음"
"2021-11-18","13:18","경기","고양시 일산서구","강선로","경기도 고양시 일산서구 일산동 1408","경기도 고양시 일산서구 주엽동 169","16","87","26","매우좋음"
"2021-11-18","13:27","경기","고양시 일산서구","주엽로","경기도 고양시 일산서구 주엽동 181","경기도 고양시 일산서구 일산동 1392","16","87","25","매우좋음"
"2021-11-18","13:38","경기","고양시 일산서구","킨텍스로","경기도 고양시 일산서구 일산동 1408","경기도 고양시 일산서구 대화동 2568","17","86","23","매우좋음"
"2021-11-18","14:27","경기","고양시 일산서구","주화로","경기도 고양시 일산서구 대화동 2428","경기도 고양시 일산서구 주엽동 168","17","85","21","매우좋음"
"2021-11-18","14:42","경기","고양시 일산서구","강성로","경기도 고양시 일산서구 주엽동 165","경기도 고양시 일산서구 대화동 2449","17","86","24","매우좋음"
